MASS        E           DATA        ERR-S
97.         10.1        0.          0.
97.         10.3        0.          0.
97.         10.5        0.          0.
97.         10.7        0.          0.
97.         10.9        0.          0.
97.         11.1        0.          0.
97.         11.3        0.          0.
97.         11.5        0.          0.
97.         11.7        0.          0.
97.         11.9        0.          0.
97.         12.1        0.          0.
97.         12.3        0.          0.
97.         12.5        0.          0.
97.         12.7        0.          0.
97.         12.9        0.          0.
97.         13.1        0.          0.
97.         13.3        0.          0.
97.         13.5        0.          0.
97.         13.7        0.          0.
97.         13.9        0.          0.
97.         14.1        0.          0.
97.         14.3        0.          0.
97.         14.5        0.          0.
97.         14.7        0.          0.
97.         14.9        0.          0.
98.         0.1         0.508172    0.01959
98.         0.3         0.92393     0.0247669
98.         0.5         0.931026    0.0249538
98.         0.7         0.81775     0.0237583
98.         0.9         0.65579     0.0217477
98.         1.1         0.580076    0.0209093
98.         1.3         0.473957    0.0193016
98.         1.5         0.400278    0.0181256
98.         1.7         0.309091    0.016473
98.         1.9         0.264152    0.0153333
98.         2.1         0.199763    0.0137802
98.         2.3         0.165802    0.0127776
98.         2.5         0.131162    0.0116355
98.         2.7         0.0946611   0.0101157
98.         2.9         0.091408    0.0100201
98.         3.1         0.0809928   0.00984862
98.         3.3         0.0650013   0.00891619
98.         3.5         0.0557124   0.00853426
98.         3.7         0.0403276   0.00733442
98.         3.9         0.0416744   0.00748689
98.         4.1         0.0231182   0.0055874
98.         4.3         0.028415    0.00636971
98.         4.5         0.0145542   0.00479264
98.         4.7         0.014368    0.00465141
98.         4.9         0.0172744   0.00553706
98.         5.1         0.0139696   0.00499536
98.         5.3         0.0167445   0.00538493
98.         5.5         0.00883254  0.00400811
98.         5.7         0.00581708  0.00348175
98.         5.9         0.0071789   0.00359555
98.         6.1         0.          0.
98.         6.3         0.          0.
98.         6.5         0.          0.
98.         6.7         0.          0.
98.         6.9         0.          0.
98.         7.1         0.          0.
98.         7.3         0.          0.
98.         7.5         0.          0.
98.         7.7         0.          0.
98.         7.9         0.          0.
98.         8.1         0.          0.
98.         8.3         0.          0.
98.         8.5         0.          0.
98.         8.7         0.          0.
98.         8.9         0.          0.
98.         9.1         0.          0.
98.         9.3         0.          0.
98.         9.5         0.          0.
98.         9.7         0.          0.
98.         9.9         0.          0.
98.         10.1        0.          0.
98.         10.3        0.          0.
98.         10.5        0.          0.
98.         10.7        0.          0.
98.         10.9        0.          0.
98.         11.1        0.          0.
98.         11.3        0.          0.
98.         11.5        0.          0.
98.         11.7        0.          0.
98.         11.9        0.          0.
98.         12.1        0.          0.
98.         12.3        0.          0.
98.         12.5        0.          0.
98.         12.7        0.          0.
98.         12.9        0.          0.
98.         13.1        0.          0.
98.         13.3        0.          0.
98.         13.5        0.          0.
98.         13.7        0.          0.
98.         13.9        0.          0.
98.         14.1        0.          0.
98.         14.3        0.          0.
98.         14.5        0.          0.
98.         14.7        0.          0.
98.         14.9        0.          0.
99.         0.1         0.522198    0.0182382
99.         0.3         0.887729    0.0223011
99.         0.5         0.878582    0.0221887
99.         0.7         0.817901    0.021739
99.         0.9         0.64547     0.0197592
99.         1.1         0.574734    0.0190585
99.         1.3         0.466799    0.0175846
99.         1.5         0.37493     0.0160556
99.         1.7         0.30531     0.0147652
99.         1.9         0.291171    0.0147746
99.         2.1         0.215391    0.0130138
99.         2.3         0.169217    0.0118649
99.         2.5         0.156753    0.0115937
99.         2.7         0.140842    0.0111849
99.         2.9         0.107405    0.0100092
99.         3.1         0.0725938   0.00832898
99.         3.3         0.0622822   0.00784584
99.         3.5         0.0585932   0.00803329
99.         3.7         0.0384868   0.00646157
99.         3.9         0.0418375   0.00683839
99.         4.1         0.0315492   0.00611304
99.         4.3         0.030435    0.00600535
99.         4.5         0.0174375   0.00485237
99.         4.7         0.0177105   0.00490748
99.         4.9         0.0118273   0.00405176
99.         5.1         0.0102191   0.00392121
99.         5.3         0.0130353   0.00446841
99.         5.5         0.          0.
99.         5.7         0.00430664  0.00252736
99.         5.9         0.00756495  0.00344764
99.         6.1         0.00711469  0.00359319
99.         6.3         0.          0.
99.         6.5         0.          0.
99.         6.7         0.          0.
99.         6.9         0.          0.
99.         7.1         0.          0.
99.         7.3         0.          0.
99.         7.5         0.          0.
